"id","title","author","pub_date","venue","volume","issue","page","type","publisher","editor"
"doi:10.1007/978-3-319-54627-8_5 meta:br/0601","A Simplified Agile Methodology For Ontology Development","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]","","","","","","book chapter","",""
"doi:10.3233/ds-170012 meta:br/0602","Automating Semantic Publishing","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]","2017-12-08","Data Science [issn:2451-8492 issn:2451-8484 meta:br/06010]","1","1-2","155-173","journal article","Ios Press [crossref:7437 meta:ra/0602]","Dumontier, Michel [orcid:0000-0003-4727-9435 meta:ra/0603]"
"doi:10.1145/1600193.1600232 meta:br/0603","Annotations With EARMARK For Arbitrary, Overlapping And Out-Of Order Markup","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Vitali, Fabio [orcid:0000-0002-7562-5203 meta:ra/0604]","","","","","","proceedings article","",""
"doi:10.1016/j.websem.2012.08.001 meta:br/0604","FaBiO And CiTO: Ontologies For Describing Bibliographic Resources And Citations","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Shotton, David [orcid:0000-0001-5506-523X meta:ra/0605]","","","","","","journal article","",""
"doi:10.1007/978-3-319-25639-9_35 meta:br/0605","Templating The Semantic Web Via RSLT","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Vitali, Fabio [meta:ra/0606]","","","","","","book chapter","",""
"doi:10.1016/j.websem.2017.06.001 meta:br/0606","Interfacing Fast-Fashion Design Industries With Semantic Web Technologies","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Vitali, Fabio [meta:ra/0607]","","","","","","journal article","",""
"doi:10.1007/978-3-030-00668-6_8 meta:br/0607","The SPAR Ontologies","Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Shotton, David [meta:ra/0608]","","","","","","book chapter","",""
"doi:10.3233/sw-130121 meta:br/0608","The Collections Ontology: Creating And Handling Collections In OWL 2 DL Frameworks","Ciccarese, Paolo [meta:ra/0609]; Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]","","","","","","journal article","",""
"doi:10.4242/balisagevol3.peroni01 meta:br/0609","Towards Markup Support For Full GODDAGs And Beyond: The EARMARK Approach","Di Iorio, Angelo [meta:ra/06010]; Peroni, Silvio [orcid:0000-0003-0530-4305 meta:ra/0601]; Vitali, Fabio [orcid:0000-0002-7562-5203 meta:ra/0604]","","","","","","proceedings article","",""
