"id","value"
"10.1016/j.indcrop.2020.112103","Gargouri, Ali [0000-0001-5009-9000]"
"10.1155/2019/3213521","Gargouri, Ali [0000-0001-5009-9000]"
"10.1016/j.bioorg.2018.11.028","Gargouri, Ali [0000-0001-5009-9000]"
"10.1016/j.bioorg.2018.03.004","Gargouri, Ali [0000-0001-5009-9000]"
"10.1186/s13568-016-0300-2","Gargouri, Ali [0000-0001-5009-9000]"
"10.1016/j.toxicon.2014.04.010","Gargouri, Ali [0000-0001-5009-9000]"
"10.1155/2014/691742","Gargouri, Ali [0000-0001-5009-9000]"
